Country Code,Date,Region Name,Confirmed,Active,Deaths,Gatherings <1000,Gatherings <100,Gatherings <10,Some Businesses Suspended,Most Businesses Suspended,School Closure,University Closure,Stay Home Order,retail_and_recreation_percent_change_from_baseline,Mobility decrease
BE,2020-05-29 00:00:00+00:00,Belgium,58061.0,0,9430.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-37.0,0.14
BE,2020-05-30 00:00:00+00:00,Belgium,58186.0,0,9453.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-41.0,0.0425
BA,2020-01-22 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BA,2020-01-23 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BA,2020-01-24 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BA,2020-01-25 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BA,2020-01-26 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BA,2020-01-27 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BA,2020-01-28 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BA,2020-01-29 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BA,2020-01-30 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BA,2020-01-31 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BA,2020-02-01 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BA,2020-02-02 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BA,2020-02-03 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BA,2020-02-04 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BA,2020-02-05 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BA,2020-02-06 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BA,2020-02-07 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BA,2020-02-08 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BA,2020-02-09 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BA,2020-02-10 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BA,2020-02-11 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BA,2020-02-12 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BA,2020-02-13 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BA,2020-02-14 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BA,2020-02-15 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.0225
BA,2020-02-16 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.04
BA,2020-02-17 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.0575
BA,2020-02-18 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-0.06
BA,2020-02-19 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.0375
BA,2020-02-20 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.035
BA,2020-02-21 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.055
BA,2020-02-22 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-0.02
BA,2020-02-23 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.035
BA,2020-02-24 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0475
BA,2020-02-25 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-0.0775
BA,2020-02-26 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-0.0275
BA,2020-02-27 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-0.02
BA,2020-02-28 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-0.0325
BA,2020-02-29 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-0.0075
BA,2020-03-01 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.02
BA,2020-03-02 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.105
BA,2020-03-03 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0575
BA,2020-03-04 00:00:00+00:00,Bosnia and Herzegovina,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.04
BA,2020-03-05 00:00:00+00:00,Bosnia and Herzegovina,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.08
BA,2020-03-06 00:00:00+00:00,Bosnia and Herzegovina,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.0575
BA,2020-03-07 00:00:00+00:00,Bosnia and Herzegovina,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.0275
BA,2020-03-08 00:00:00+00:00,Bosnia and Herzegovina,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,-0.07
BA,2020-03-09 00:00:00+00:00,Bosnia and Herzegovina,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.04
BA,2020-03-10 00:00:00+00:00,Bosnia and Herzegovina,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-0.0775
BA,2020-03-11 00:00:00+00:00,Bosnia and Herzegovina,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0525
BA,2020-03-12 00:00:00+00:00,Bosnia and Herzegovina,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-2.0,-0.0375
BA,2020-03-13 00:00:00+00:00,Bosnia and Herzegovina,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-12.0,0.005
BA,2020-03-14 00:00:00+00:00,Bosnia and Herzegovina,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-22.0,0.035
BA,2020-03-15 00:00:00+00:00,Bosnia and Herzegovina,24.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-24.0,0.055
BA,2020-03-16 00:00:00+00:00,Bosnia and Herzegovina,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-23.0,0.0425
BA,2020-03-17 00:00:00+00:00,Bosnia and Herzegovina,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-36.0,0.1025
BA,2020-03-18 00:00:00+00:00,Bosnia and Herzegovina,38.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-52.0,0.155
BA,2020-03-19 00:00:00+00:00,Bosnia and Herzegovina,63.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-58.0,0.195
BA,2020-03-20 00:00:00+00:00,Bosnia and Herzegovina,89.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-62.0,0.225
BA,2020-03-21 00:00:00+00:00,Bosnia and Herzegovina,93.0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-69.0,0.3
BA,2020-03-22 00:00:00+00:00,Bosnia and Herzegovina,126.0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-78.0,0.365
BA,2020-03-23 00:00:00+00:00,Bosnia and Herzegovina,136.0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-70.0,0.3175
BA,2020-03-24 00:00:00+00:00,Bosnia and Herzegovina,166.0,0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-73.0,0.3475
BA,2020-03-25 00:00:00+00:00,Bosnia and Herzegovina,176.0,0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-73.0,0.35
BA,2020-03-26 00:00:00+00:00,Bosnia and Herzegovina,191.0,0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-73.0,0.3525
BA,2020-03-27 00:00:00+00:00,Bosnia and Herzegovina,237.0,0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-72.0,0.3425
BA,2020-03-28 00:00:00+00:00,Bosnia and Herzegovina,258.0,0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-74.0,0.36
BA,2020-03-29 00:00:00+00:00,Bosnia and Herzegovina,323.0,0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-76.0,0.365
BA,2020-03-30 00:00:00+00:00,Bosnia and Herzegovina,368.0,0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-69.0,0.3325
BA,2020-03-31 00:00:00+00:00,Bosnia and Herzegovina,420.0,0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-70.0,0.3375
BA,2020-04-01 00:00:00+00:00,Bosnia and Herzegovina,459.0,0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-70.0,0.34
BA,2020-04-02 00:00:00+00:00,Bosnia and Herzegovina,533.0,0,16.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-67.0,0.3125
BA,2020-04-03 00:00:00+00:00,Bosnia and Herzegovina,579.0,0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-67.0,0.3025
BA,2020-04-04 00:00:00+00:00,Bosnia and Herzegovina,624.0,0,21.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-71.0,0.325
BA,2020-04-05 00:00:00+00:00,Bosnia and Herzegovina,654.0,0,23.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-74.0,0.345
BA,2020-04-06 00:00:00+00:00,Bosnia and Herzegovina,674.0,0,29.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-62.0,0.2825
BA,2020-04-07 00:00:00+00:00,Bosnia and Herzegovina,764.0,0,33.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-59.0,0.26
BA,2020-04-08 00:00:00+00:00,Bosnia and Herzegovina,804.0,0,34.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-62.0,0.28
BA,2020-04-09 00:00:00+00:00,Bosnia and Herzegovina,858.0,0,35.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-62.0,0.28
BA,2020-04-10 00:00:00+00:00,Bosnia and Herzegovina,901.0,0,36.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-62.0,0.2675
BA,2020-04-11 00:00:00+00:00,Bosnia and Herzegovina,946.0,0,37.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-67.0,0.3025
BA,2020-04-12 00:00:00+00:00,Bosnia and Herzegovina,1009.0,0,39.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-70.0,0.305
BA,2020-04-13 00:00:00+00:00,Bosnia and Herzegovina,1037.0,0,39.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-63.0,0.2975
BA,2020-04-14 00:00:00+00:00,Bosnia and Herzegovina,1083.0,0,40.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-65.0,0.3025
BA,2020-04-15 00:00:00+00:00,Bosnia and Herzegovina,1110.0,0,41.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-59.0,0.2625
BA,2020-04-16 00:00:00+00:00,Bosnia and Herzegovina,1167.0,0,43.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-56.0,0.2325
BA,2020-04-17 00:00:00+00:00,Bosnia and Herzegovina,1214.0,0,46.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-65.0,0.3
BA,2020-04-18 00:00:00+00:00,Bosnia and Herzegovina,1268.0,0,47.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-66.0,0.2975
BA,2020-04-19 00:00:00+00:00,Bosnia and Herzegovina,1285.0,0,48.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-76.0,0.375
BA,2020-04-20 00:00:00+00:00,Bosnia and Herzegovina,1309.0,0,49.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-62.0,0.3125
BA,2020-04-21 00:00:00+00:00,Bosnia and Herzegovina,1342.0,0,51.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-60.0,0.2775
BA,2020-04-22 00:00:00+00:00,Bosnia and Herzegovina,1368.0,0,53.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-58.0,0.265
BA,2020-04-23 00:00:00+00:00,Bosnia and Herzegovina,1413.0,0,54.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-56.0,0.245
BA,2020-04-24 00:00:00+00:00,Bosnia and Herzegovina,1421.0,0,55.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-58.0,0.2525
BA,2020-04-25 00:00:00+00:00,Bosnia and Herzegovina,1486.0,0,57.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-60.0,0.255
BA,2020-04-26 00:00:00+00:00,Bosnia and Herzegovina,1516.0,0,59.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-66.0,0.285
BA,2020-04-27 00:00:00+00:00,Bosnia and Herzegovina,1565.0,0,60.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-53.0,0.2325
BA,2020-04-28 00:00:00+00:00,Bosnia and Herzegovina,1585.0,0,63.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-50.0,0.2125
BA,2020-04-29 00:00:00+00:00,Bosnia and Herzegovina,1677.0,0,65.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-52.0,0.22
BA,2020-04-30 00:00:00+00:00,Bosnia and Herzegovina,1757.0,0,69.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-44.0,0.1525
BA,2020-05-01 00:00:00+00:00,Bosnia and Herzegovina,1781.0,0,70.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-81.0,0.47
BA,2020-05-02 00:00:00+00:00,Bosnia and Herzegovina,1839.0,0,72.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-69.0,0.3475
BA,2020-05-03 00:00:00+00:00,Bosnia and Herzegovina,1857.0,0,77.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-69.0,0.315
BA,2020-05-04 00:00:00+00:00,Bosnia and Herzegovina,1926.0,0,78.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-44.0,0.175
BA,2020-05-05 00:00:00+00:00,Bosnia and Herzegovina,1946.0,0,79.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-44.0,0.1675
BA,2020-05-06 00:00:00+00:00,Bosnia and Herzegovina,1987.0,0,86.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-52.0,0.215
BA,2020-05-07 00:00:00+00:00,Bosnia and Herzegovina,2027.0,0,90.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-42.0,0.165
BA,2020-05-08 00:00:00+00:00,Bosnia and Herzegovina,2070.0,0,98.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-43.0,0.1525
BA,2020-05-09 00:00:00+00:00,Bosnia and Herzegovina,2090.0,0,102.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-50.0,0.1825
BA,2020-05-10 00:00:00+00:00,Bosnia and Herzegovina,2117.0,0,107.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-49.0,0.1525
BA,2020-05-11 00:00:00+00:00,Bosnia and Herzegovina,2141.0,0,113.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-33.0,0.1325
BA,2020-05-12 00:00:00+00:00,Bosnia and Herzegovina,2158.0,0,117.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-32.0,0.12
BA,2020-05-13 00:00:00+00:00,Bosnia and Herzegovina,2181.0,0,120.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-26.0,0.1325
BA,2020-05-14 00:00:00+00:00,Bosnia and Herzegovina,2218.0,0,122.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-25.0,0.1275
BA,2020-05-15 00:00:00+00:00,Bosnia and Herzegovina,2236.0,0,128.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-24.0,0.1025
BA,2020-05-16 00:00:00+00:00,Bosnia and Herzegovina,2267.0,0,129.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-26.0,0.09
BA,2020-05-17 00:00:00+00:00,Bosnia and Herzegovina,2290.0,0,133.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-28.0,0.095
BA,2020-05-18 00:00:00+00:00,Bosnia and Herzegovina,2304.0,0,133.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-19.0,0.08
BA,2020-05-19 00:00:00+00:00,Bosnia and Herzegovina,2321.0,0,134.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-21.0,0.0925
BA,2020-05-20 00:00:00+00:00,Bosnia and Herzegovina,2338.0,0,136.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-27.0,0.135
BA,2020-05-21 00:00:00+00:00,Bosnia and Herzegovina,2350.0,0,140.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-13.0,0.055
BA,2020-05-22 00:00:00+00:00,Bosnia and Herzegovina,2372.0,0,141.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-13.0,0.0425
BA,2020-05-23 00:00:00+00:00,Bosnia and Herzegovina,2391.0,0,141.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-16.0,0.035
BA,2020-05-24 00:00:00+00:00,Bosnia and Herzegovina,2401.0,0,144.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-25.0,0.0425
BA,2020-05-25 00:00:00+00:00,Bosnia and Herzegovina,2406.0,0,146.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-17.0,0.135
BA,2020-05-26 00:00:00+00:00,Bosnia and Herzegovina,2416.0,0,149.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-16.0,0.095
BA,2020-05-27 00:00:00+00:00,Bosnia and Herzegovina,2435.0,0,151.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-16.0,0.0925
BA,2020-05-28 00:00:00+00:00,Bosnia and Herzegovina,2462.0,0,153.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-7.0,0.0625
BA,2020-05-29 00:00:00+00:00,Bosnia and Herzegovina,2485.0,0,153.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-12.0,0.0775
BA,2020-05-30 00:00:00+00:00,Bosnia and Herzegovina,2494.0,0,153.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-10.0,0.0425
BG,2020-01-22 00:00:00+00:00,Bulgaria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BG,2020-01-23 00:00:00+00:00,Bulgaria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BG,2020-01-24 00:00:00+00:00,Bulgaria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BG,2020-01-25 00:00:00+00:00,Bulgaria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BG,2020-01-26 00:00:00+00:00,Bulgaria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BG,2020-01-27 00:00:00+00:00,Bulgaria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BG,2020-01-28 00:00:00+00:00,Bulgaria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BG,2020-01-29 00:00:00+00:00,Bulgaria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BG,2020-01-30 00:00:00+00:00,Bulgaria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BG,2020-01-31 00:00:00+00:00,Bulgaria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BG,2020-02-01 00:00:00+00:00,Bulgaria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BG,2020-02-02 00:00:00+00:00,Bulgaria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BG,2020-02-03 00:00:00+00:00,Bulgaria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BG,2020-02-04 00:00:00+00:00,Bulgaria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BG,2020-02-05 00:00:00+00:00,Bulgaria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BG,2020-02-06 00:00:00+00:00,Bulgaria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BG,2020-02-07 00:00:00+00:00,Bulgaria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BG,2020-02-08 00:00:00+00:00,Bulgaria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BG,2020-02-09 00:00:00+00:00,Bulgaria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BG,2020-02-10 00:00:00+00:00,Bulgaria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BG,2020-02-11 00:00:00+00:00,Bulgaria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BG,2020-02-12 00:00:00+00:00,Bulgaria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BG,2020-02-13 00:00:00+00:00,Bulgaria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BG,2020-02-14 00:00:00+00:00,Bulgaria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
BG,2020-02-15 00:00:00+00:00,Bulgaria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0025
BG,2020-02-16 00:00:00+00:00,Bulgaria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,-0.06
BG,2020-02-17 00:00:00+00:00,Bulgaria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-0.035
BG,2020-02-18 00:00:00+00:00,Bulgaria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-0.0325
BG,2020-02-19 00:00:00+00:00,Bulgaria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0225
BG,2020-02-20 00:00:00+00:00,Bulgaria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-0.01
BG,2020-02-21 00:00:00+00:00,Bulgaria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03
BG,2020-02-22 00:00:00+00:00,Bulgaria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0025
BG,2020-02-23 00:00:00+00:00,Bulgaria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,-0.045
BG,2020-02-24 00:00:00+00:00,Bulgaria,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-0.0175
